loan_id,cust_id,branch_id,product_id,loan_amount,interest_rate,tenure_years,loan_status,date_id
6113,1208,1,3,792000,11.16,4,Active,557
6114,1041,21,1,3125000,8.14,9,Active,406
6115,1032,8,2,141000,13.0,3,Active,457
6116,1015,7,1,1279000,8.54,12,Active,224
6117,1062,5,4,390000,8.28,4,Active,144
6118,1155,3,2,273000,11.49,4,Active,130
6119,1284,15,1,1582000,7.02,12,Active,1065
6120,1209,17,4,499000,11.1,3,Active,1038
6121,1320,23,1,1044000,9.47,13,Active,974
6122,1494,13,3,902000,10.7,2,Active,990
6123,1187,15,3,796000,7.23,5,Active,539
6124,1498,19,6,160000,9.72,3,Closed,423
6125,1442,20,1,1489000,8.95,11,Default,932
6126,1130,14,3,510000,8.32,4,Active,900
6127,1127,21,2,115000,13.02,3,Active,85
6128,1292,13,2,75000,12.17,4,Active,869
6129,1114,12,2,512000,11.74,3,Closed,2
6130,1199,24,1,2268000,7.14,10,Active,207
6131,1013,23,2,541000,12.07,1,Active,412
6132,1271,9,3,410000,9.53,6,Closed,601
6133,1089,3,2,187000,11.76,5,Closed,121
6134,1215,11,1,1916000,8.55,11,Closed,9
6135,1444,10,1,3048000,7.36,10,Closed,312
6136,1278,1,2,258000,11.57,5,Active,824
6137,1447,17,2,210000,11.62,3,Active,829
6138,1474,13,1,819000,8.85,12,Closed,500
6139,1481,14,2,210000,13.14,4,Default,909
6140,1203,1,3,632000,10.28,5,Active,650
6141,1074,2,1,1028000,9.08,13,Closed,145
6142,1025,2,4,796000,10.27,7,Closed,401
6143,1101,7,6,337000,11.73,1,Active,927
6144,1176,9,1,1220000,8.36,11,Active,686
6145,1427,24,1,3215000,8.96,12,Active,755
6146,1117,4,2,187000,12.87,1,Closed,483
6147,1166,2,1,1742000,8.63,12,Active,100
6148,1041,19,4,496000,9.95,5,Active,605
6149,1429,5,1,739000,8.38,9,Closed,749
6150,1344,9,1,2590000,7.72,11,Active,786
6151,1424,24,1,1584000,7.78,9,Active,267
6152,1366,13,1,2341000,9.3,9,Active,506
6153,1120,12,1,3311000,7.33,12,Active,250
6154,1097,19,2,329000,12.6,2,Closed,439
6155,1145,9,1,920000,8.48,8,Closed,387
6156,1216,10,3,861000,7.83,4,Closed,496
6157,1229,19,1,3310000,8.78,10,Active,616
6158,1313,10,5,820000,10.0,7,Active,985
6159,1130,12,1,1445000,7.59,12,Active,656
6160,1352,14,1,1220000,8.44,10,Closed,137
6161,1377,8,1,1621000,9.27,10,Active,580
6162,1318,16,4,655000,10.39,6,Active,173
6163,1472,17,2,199000,12.73,1,Closed,2
6164,1137,20,1,826000,9.51,12,Active,857
6165,1324,4,1,1485000,8.3,12,Closed,498
6166,1337,6,6,161000,12.25,2,Active,790
6167,1273,12,4,715000,10.38,7,Active,965
6168,1117,18,2,321000,12.25,1,Active,149
6169,1306,7,2,680000,11.15,3,Active,842
6170,1368,5,2,316000,12.88,1,Active,855
6171,1094,10,1,1329000,8.55,11,Active,219
6172,1168,6,4,462000,9.83,6,Active,183
6173,1442,14,3,902000,8.87,2,Closed,516
6174,1203,6,2,269000,13.66,5,Active,570
6175,1341,14,5,407000,10.05,5,Active,198
6176,1149,12,2,177000,12.76,1,Active,1050
6177,1402,22,1,938000,8.53,11,Active,458
6178,1183,12,1,1086000,9.02,11,Default,113
6179,1413,8,2,248000,11.06,1,Active,709
6180,1152,10,1,2650000,9.0,10,Active,360
6181,1074,16,3,1222000,10.45,4,Active,712
6182,1365,20,1,1372000,7.07,9,Active,1045
6183,1401,8,1,919000,7.79,11,Active,927
6184,1274,9,5,385000,11.07,6,Active,175
6185,1042,13,6,118000,10.3,3,Active,279
6186,1496,20,2,92000,12.66,1,Closed,208
6187,1212,17,3,610000,9.81,1,Active,775
6188,1101,19,4,204000,9.82,9,Closed,305
6189,1045,17,3,364000,10.22,3,Active,728
6190,1082,7,1,1877000,9.06,10,Closed,992
6191,1017,1,2,630000,11.51,2,Active,31
6192,1073,20,2,141000,13.03,4,Active,125
6193,1014,14,2,79000,12.48,2,Closed,431
6194,1433,17,1,2201000,8.91,12,Active,861
6195,1157,13,4,567000,10.53,6,Active,708
6196,1223,2,1,1498000,9.36,11,Active,459
6197,1132,14,1,809000,8.56,11,Active,1058
6198,1338,1,1,420000,9.13,13,Active,743
6199,1404,5,1,956000,7.34,9,Active,341
6200,1376,7,5,733000,10.65,7,Active,839
6201,1376,19,3,978000,8.83,3,Active,320
6202,1047,14,5,359000,11.43,7,Active,1053
6203,1107,24,2,235000,13.8,2,Active,374
6204,1108,14,2,309000,14.89,4,Active,371
6205,1265,15,3,623000,9.9,5,Active,1034
6206,1205,5,2,553000,12.99,1,Closed,416
6207,1079,5,2,290000,11.2,4,Active,957
6208,1155,21,2,436000,11.16,1,Active,84
6209,1271,24,6,270000,10.1,2,Active,583
6210,1476,2,5,688000,10.06,7,Active,883
6211,1485,18,1,2541000,8.88,10,Active,1080
6212,1247,24,1,2428000,9.8,11,Active,871
6213,1019,9,3,337000,9.26,5,Closed,300
6214,1346,10,1,1007000,7.66,12,Closed,222
6215,1436,18,1,1333000,8.73,11,Closed,934
6216,1026,4,1,2126000,7.61,11,Closed,233
6217,1217,8,2,437000,12.09,3,Active,178
6218,1154,18,2,412000,12.35,1,Active,74
6219,1154,20,2,127000,12.79,3,Active,889
6220,1174,17,6,346000,9.15,1,Active,53
6221,1092,16,2,340000,10.63,3,Active,465
6222,1433,18,1,1400000,7.86,10,Closed,769
6223,1338,7,3,794000,9.64,3,Active,118
6224,1480,1,1,2396000,7.2,11,Active,218
6225,1181,1,6,223000,12.13,4,Closed,620
6226,1131,18,1,1429000,9.14,9,Active,801
6227,1450,4,6,247000,11.25,4,Closed,282
6228,1481,23,2,109000,13.14,5,Active,714
6229,1298,20,4,357000,10.32,7,Active,608
6230,1275,21,3,1133000,9.63,3,Active,1063
6231,1273,20,6,93000,11.68,3,Active,938
6232,1492,4,3,713000,9.65,1,Active,816
6233,1417,25,3,1139000,9.48,1,Active,180
6234,1076,6,3,482000,10.69,1,Active,384
6235,1177,3,4,770000,10.06,4,Active,867
6236,1184,6,5,1063000,10.66,4,Active,284
6237,1319,13,1,1908000,7.39,13,Closed,451
6238,1131,23,1,1276000,7.96,10,Active,362
6239,1363,7,1,1014000,9.4,12,Active,477
6240,1049,24,2,827000,12.47,5,Default,100
6241,1055,4,5,417000,11.01,6,Closed,257
6242,1154,1,1,2687000,8.56,9,Active,388
6243,1355,6,2,380000,11.6,5,Active,132
6244,1200,24,3,432000,8.68,4,Active,627
6245,1308,5,5,1562000,10.37,8,Active,404
6246,1356,13,3,881000,8.92,1,Active,319
6247,1373,19,1,708000,7.48,11,Active,467
6248,1118,4,6,89000,11.11,1,Active,803
6249,1263,24,1,1111000,8.76,11,Active,116
6250,1046,6,4,990000,9.68,7,Active,813
6251,1302,13,1,1431000,7.01,10,Active,1081
6252,1356,5,1,2304000,7.49,11,Active,664
6253,1400,13,5,2212000,11.13,7,Active,276
6254,1408,25,4,440000,9.43,7,Default,498
6255,1189,10,2,172000,11.58,1,Active,505
6256,1310,3,3,512000,8.95,4,Active,152
6257,1318,23,2,313000,11.91,3,Closed,280
6258,1129,25,1,967000,6.91,11,Active,383
6259,1049,13,4,543000,9.31,4,Active,765
6260,1025,12,4,698000,9.7,6,Active,281
6261,1266,4,5,1820000,10.58,8,Active,480
6262,1118,10,2,136000,13.03,1,Closed,465
6263,1464,3,3,1032000,8.97,3,Active,273
6264,1144,17,2,98000,12.16,4,Active,514
6265,1442,9,1,1598000,9.37,11,Closed,521
6266,1200,1,2,423000,10.98,1,Closed,104
6267,1157,18,5,1390000,11.82,5,Active,902
6268,1487,9,1,750000,9.39,13,Active,917
6269,1348,21,1,1869000,8.41,10,Active,496
6270,1134,20,3,648000,8.96,5,Closed,217
6271,1400,25,1,3733000,9.16,12,Closed,286
6272,1148,9,5,1184000,10.45,7,Active,985
6273,1336,2,1,563000,8.77,13,Default,661
6274,1071,19,4,333000,10.21,6,Closed,670
6275,1233,16,2,139000,12.87,2,Closed,274
6276,1334,3,1,1043000,7.33,10,Active,685
6277,1299,16,5,1052000,11.33,6,Active,59
6278,1154,21,3,1038000,8.59,2,Active,419
6279,1090,13,1,2279000,7.7,11,Active,920
6280,1334,3,1,6536000,8.85,10,Active,65
6281,1199,10,2,224000,12.12,4,Active,412
6282,1161,22,1,2013000,7.67,7,Active,298
6283,1026,18,2,283000,12.3,3,Active,811
6284,1121,6,2,224000,13.51,3,Active,720
6285,1301,6,2,135000,13.95,3,Default,243
6286,1212,18,1,1042000,9.36,10,Active,703
6287,1063,6,2,259000,13.0,3,Active,171
6288,1451,6,1,1393000,8.48,11,Default,754
6289,1436,22,3,797000,11.17,3,Closed,258
6290,1068,13,3,400000,9.4,4,Active,472
6291,1253,14,1,812000,8.12,11,Active,151
6292,1410,21,1,2243000,8.44,12,Active,908
6293,1459,7,1,2531000,8.35,11,Closed,237
6294,1002,13,3,245000,8.26,2,Active,419
6295,1398,15,3,853000,8.73,1,Active,577
6296,1108,12,2,273000,12.79,2,Active,762
6297,1286,21,6,86000,10.16,1,Closed,159
6298,1049,1,2,422000,12.99,3,Closed,32
6299,1140,25,4,502000,10.03,4,Closed,322
6300,1218,3,1,3030000,8.85,10,Active,60
6301,1044,18,1,1272000,8.06,13,Active,1022
6302,1417,22,1,1002000,8.86,11,Default,205
6303,1269,8,3,774000,7.89,4,Closed,115
6304,1078,2,1,3168000,7.29,11,Active,766
6305,1216,4,3,379000,8.3,2,Active,1092
6306,1382,18,3,859000,9.13,4,Active,422
6307,1098,25,1,2992000,7.91,8,Active,1003
6308,1236,13,3,1122000,9.45,4,Active,844
6309,1282,15,1,915000,8.44,10,Active,684
6310,1149,2,2,1084000,12.16,3,Active,210
6311,1412,10,4,231000,9.82,5,Active,670
6312,1304,2,3,436000,8.92,5,Closed,878
6313,1484,21,1,1243000,8.39,11,Active,600
6314,1424,12,1,2226000,7.77,11,Active,369
6315,1066,5,2,76000,12.45,2,Active,803
6316,1234,12,1,1322000,9.52,11,Active,107
6317,1457,23,6,321000,9.82,2,Closed,237
6318,1087,1,2,155000,11.98,1,Active,204
6319,1079,2,6,145000,10.26,2,Active,581
6320,1205,16,5,1145000,10.88,7,Closed,592
6321,1279,22,2,286000,13.13,2,Active,864
6322,1337,2,1,1524000,7.2,11,Default,993
6323,1254,16,4,843000,9.51,4,Active,873
6324,1304,20,1,720000,8.52,8,Active,974
6325,1380,16,2,458000,13.16,2,Closed,827
6326,1130,6,1,856000,7.48,13,Active,537
6327,1084,13,2,308000,12.7,3,Active,968
6328,1276,12,1,1433000,8.37,12,Closed,27
6329,1187,23,1,1058000,9.48,12,Closed,534
6330,1046,10,3,251000,10.55,2,Active,967
6331,1387,5,6,284000,11.35,2,Active,740
6332,1183,8,1,845000,8.3,12,Active,311
6333,1268,6,2,490000,12.52,4,Closed,265
6334,1296,5,2,103000,12.94,4,Active,1078
6335,1322,20,1,1282000,8.9,10,Active,882
6336,1100,22,3,929000,9.22,5,Closed,374
6337,1078,6,4,1162000,10.4,5,Active,611
6338,1272,22,1,967000,9.29,12,Closed,220
6339,1339,17,4,526000,11.3,5,Active,520
6340,1162,6,3,1064000,7.54,4,Closed,363
6341,1044,17,1,1521000,9.12,12,Active,923
6342,1238,5,3,431000,9.01,3,Active,624
6343,1134,23,2,207000,11.91,2,Closed,213
6344,1461,17,3,850000,8.24,3,Active,874
6345,1192,17,2,601000,12.38,3,Active,11
6346,1356,13,1,2464000,8.53,10,Active,531
6347,1278,22,4,343000,8.84,7,Closed,448
6348,1018,7,2,149000,12.48,2,Closed,52
6349,1012,22,4,570000,10.43,6,Active,655
6350,1180,21,1,1290000,9.31,11,Default,339
6351,1123,6,4,264000,9.75,7,Active,847
6352,1246,14,2,50000,12.24,3,Active,896
6353,1222,16,4,402000,10.47,4,Active,199
6354,1373,3,3,697000,9.77,4,Active,150
6355,1051,9,2,153000,12.29,3,Active,50
6356,1488,15,1,1212000,8.41,13,Closed,636
6357,1071,21,4,406000,9.7,7,Active,859
6358,1480,18,3,571000,8.78,3,Active,778
6359,1048,10,6,129000,10.27,2,Closed,50
6360,1019,10,2,325000,11.72,3,Active,561
6361,1262,23,3,779000,8.35,3,Closed,937
6362,1084,3,3,479000,8.25,3,Active,399
6363,1155,1,3,366000,8.55,4,Active,376
6364,1053,3,4,385000,10.22,6,Active,23
6365,1107,25,1,2566000,8.84,11,Active,625
6366,1357,5,2,240000,11.83,1,Closed,283
6367,1304,7,2,116000,11.87,2,Active,1030
6368,1135,3,2,162000,14.11,3,Active,280
6369,1443,4,2,113000,11.82,4,Closed,598
6370,1069,17,2,121000,11.71,3,Closed,393
6371,1011,3,1,2165000,6.97,10,Active,1094
6372,1143,23,1,2236000,8.54,9,Active,484
6373,1192,4,4,558000,11.01,5,Active,810
6374,1387,2,1,425000,8.36,11,Active,828
6375,1378,14,1,1199000,8.24,10,Active,176
6376,1069,5,3,720000,9.11,5,Active,231
6377,1023,21,1,1127000,8.73,11,Active,87
6378,1181,2,3,677000,7.38,5,Active,389
6379,1293,15,1,993000,8.99,10,Active,719
6380,1009,11,5,607000,12.41,8,Active,737
6381,1271,22,2,148000,12.54,1,Active,182
6382,1387,10,1,2540000,8.42,11,Active,422
6383,1093,20,2,266000,12.75,5,Active,659
6384,1454,1,1,1143000,9.01,13,Active,453
6385,1017,19,4,621000,10.13,3,Active,201
6386,1154,14,3,191000,9.83,2,Active,583
6387,1405,25,4,504000,10.62,5,Closed,24
6388,1328,23,2,60000,11.62,3,Active,873
6389,1149,22,5,885000,10.14,6,Closed,502
6390,1377,14,2,567000,11.18,1,Active,336
6391,1267,1,1,748000,7.36,9,Active,1007
6392,1422,25,1,1696000,8.76,12,Active,141
6393,1328,9,3,353000,9.86,3,Active,754
6394,1106,17,5,991000,11.34,7,Closed,1095
6395,1472,14,1,1494000,9.75,10,Active,392
6396,1381,13,5,1365000,10.77,6,Active,248
6397,1035,13,4,785000,9.48,5,Active,934
6398,1119,6,2,235000,12.24,1,Active,1076
6399,1014,7,3,443000,10.11,5,Active,258
6400,1014,2,1,946000,8.06,9,Active,406
6401,1266,8,4,608000,11.46,5,Active,886
6402,1140,24,3,760000,9.2,3,Active,1028
6403,1294,6,2,129000,12.53,3,Active,367
6404,1364,25,5,320000,10.77,7,Active,7
6405,1119,3,1,2495000,7.85,11,Active,1
6406,1238,18,5,1032000,11.33,5,Active,339
6407,1034,18,1,1956000,6.5,11,Active,350
6408,1169,22,4,391000,9.75,6,Active,626
6409,1010,23,3,302000,9.5,4,Closed,55
6410,1122,6,3,520000,8.16,4,Default,629
6411,1401,11,2,139000,11.97,3,Active,796
6412,1145,3,5,1795000,10.63,8,Active,899
6413,1451,16,1,1953000,8.25,10,Active,272
6414,1446,5,1,1911000,7.7,7,Active,857
6415,1223,24,1,2586000,7.39,12,Active,879
6416,1371,22,4,474000,9.6,4,Closed,377
6417,1257,2,2,171000,12.75,2,Active,387
6418,1268,15,2,251000,12.44,3,Closed,387
6419,1359,16,5,608000,11.77,5,Closed,424
6420,1004,7,5,838000,10.85,6,Active,787
6421,1426,16,1,1388000,9.09,13,Active,660
6422,1397,24,2,274000,11.54,4,Active,277
6423,1354,4,1,806000,9.48,10,Closed,860
6424,1106,16,5,268000,11.82,6,Default,556
6425,1085,17,5,940000,9.82,7,Active,1026
6426,1214,2,5,342000,11.35,7,Closed,171
6427,1121,16,3,1435000,9.16,5,Active,147
6428,1132,4,2,223000,12.42,3,Closed,14
6429,1338,7,2,159000,12.55,4,Closed,409
6430,1197,18,2,248000,11.69,1,Active,384
6431,1019,6,1,1352000,9.2,11,Active,57
6432,1130,18,6,179000,10.4,1,Default,514
6433,1012,7,2,72000,11.31,3,Closed,345
6434,1081,2,6,116000,10.37,2,Active,405
6435,1330,19,5,628000,10.64,5,Active,245
6436,1354,9,5,872000,11.46,6,Active,859
6437,1262,4,3,618000,8.26,3,Active,52
6438,1392,14,1,656000,10.0,11,Active,209
6439,1125,5,1,882000,8.59,10,Active,143
6440,1307,25,3,636000,8.32,1,Active,546
6441,1267,7,1,3370000,8.35,10,Closed,804
6442,1447,8,1,865000,7.79,9,Active,633
6443,1441,15,3,584000,8.65,1,Active,1068
6444,1383,19,5,607000,10.97,4,Active,333
6445,1140,11,5,809000,12.67,6,Active,247
6446,1329,20,1,834000,9.9,11,Active,530
6447,1002,23,5,1147000,11.15,5,Active,465
6448,1008,4,3,933000,8.66,3,Active,301
6449,1250,18,3,611000,9.46,7,Active,620
6450,1139,14,1,2097000,9.05,10,Active,988
6451,1124,6,3,543000,9.05,3,Active,538
6452,1309,25,3,643000,9.81,2,Closed,368
6453,1228,16,3,1090000,9.58,4,Active,357
6454,1010,18,2,121000,12.36,2,Closed,331
6455,1469,1,4,480000,8.74,6,Active,885
6456,1212,8,6,150000,10.65,4,Active,442
6457,1112,1,5,878000,12.43,7,Active,501
6458,1008,1,1,2310000,8.87,12,Active,744
6459,1292,19,2,167000,13.38,2,Active,873
6460,1477,21,2,112000,13.66,3,Active,200
6461,1362,25,3,719000,8.02,2,Active,551
6462,1460,10,5,987000,12.95,6,Active,200
6463,1253,18,1,652000,8.88,10,Closed,339
6464,1014,12,6,70000,11.62,2,Active,679
6465,1240,17,3,616000,8.4,4,Closed,736
6466,1438,1,1,1699000,9.04,10,Active,277
6467,1242,8,2,219000,11.9,3,Active,54
6468,1469,10,1,1140000,8.26,11,Active,164
6469,1342,10,3,1019000,9.5,7,Active,655
6470,1149,18,1,1770000,8.32,11,Closed,76
6471,1236,9,3,474000,9.76,4,Active,742
6472,1306,25,4,413000,9.61,5,Active,1006
6473,1478,2,2,112000,10.99,3,Closed,422
6474,1167,3,1,1289000,8.32,11,Active,577
6475,1020,2,3,142000,10.19,4,Active,986
6476,1216,6,2,699000,13.99,2,Active,506
6477,1343,23,6,151000,11.74,2,Active,769
6478,1135,12,2,104000,13.3,3,Active,1081
6479,1393,22,1,758000,7.87,9,Active,659
6480,1129,19,3,734000,10.98,3,Active,1053
6481,1410,15,4,645000,10.16,5,Active,434
6482,1422,19,1,1179000,8.69,10,Closed,218
6483,1294,12,2,619000,12.62,1,Active,546
6484,1246,18,4,172000,8.78,4,Active,849
6485,1189,16,1,2051000,8.44,8,Active,466
6486,1044,2,1,3964000,7.06,11,Active,566
6487,1086,11,3,730000,9.87,3,Active,504
6488,1044,12,4,508000,9.9,5,Active,388
6489,1330,5,5,267000,10.53,6,Active,541
6490,1375,24,2,75000,12.99,4,Default,79
6491,1446,6,2,833000,11.88,1,Active,483
6492,1378,25,2,355000,12.25,4,Closed,309
6493,1390,11,4,584000,10.05,4,Active,419
6494,1145,21,3,453000,9.24,2,Active,235
6495,1051,10,1,1823000,8.33,11,Active,437
6496,1242,4,2,402000,13.27,3,Active,146
6497,1294,9,4,675000,9.1,6,Closed,166
6498,1408,12,2,110000,11.88,1,Active,598
6499,1051,10,1,1234000,7.98,11,Closed,446
6500,1266,14,1,832000,8.45,10,Default,654
6501,1120,5,5,812000,11.13,8,Closed,47
6502,1200,1,6,144000,11.86,1,Active,951
6503,1405,5,1,1386000,8.47,12,Closed,652
6504,1248,16,2,206000,12.53,2,Closed,654
6505,1070,5,1,1241000,8.01,10,Active,943
6506,1341,5,1,1748000,7.57,11,Active,654
6507,1057,18,2,214000,13.01,2,Active,983
6508,1382,6,1,1456000,8.18,11,Closed,243
6509,1039,21,3,532000,10.19,3,Active,855
6510,1472,18,2,235000,13.35,1,Closed,904
6511,1289,10,5,213000,11.65,7,Closed,612
6512,1443,15,4,870000,8.55,4,Active,321
6513,1018,24,1,1906000,9.01,11,Active,805
6514,1440,22,1,1253000,7.8,10,Active,474
6515,1220,11,5,696000,9.24,6,Active,708
6516,1313,19,4,466000,10.17,4,Closed,272
6517,1244,25,2,536000,13.52,3,Active,467
6518,1352,13,1,3526000,9.03,10,Active,755
6519,1460,20,5,2978000,10.34,6,Active,224
6520,1304,3,1,2008000,10.6,12,Closed,288
6521,1298,16,1,1053000,9.11,11,Active,341
6522,1283,7,6,71000,9.77,1,Active,158
6523,1074,12,4,758000,8.47,7,Active,660
6524,1110,15,3,1057000,9.1,4,Active,186
6525,1180,8,1,2474000,6.68,12,Active,29
6526,1426,23,2,379000,11.38,1,Active,897
6527,1032,17,3,736000,7.98,4,Active,747
6528,1234,1,4,679000,9.43,6,Active,1051
6529,1282,21,2,226000,11.75,2,Active,985
6530,1025,8,6,227000,10.09,1,Closed,533
6531,1331,14,1,842000,10.23,9,Active,913
6532,1279,10,1,978000,8.36,11,Active,928
6533,1226,19,1,1005000,9.15,11,Active,172
6534,1057,8,3,1165000,9.68,4,Active,114
6535,1180,19,4,571000,9.49,6,Active,1046
6536,1232,4,4,249000,9.64,5,Closed,554
6537,1382,10,1,2914000,9.16,10,Active,211
6538,1343,23,5,1654000,10.22,6,Closed,816
6539,1477,3,1,1372000,7.68,11,Closed,386
6540,1287,4,1,1095000,8.02,13,Active,901
6541,1064,16,3,677000,8.96,3,Active,1077
6542,1455,24,1,1628000,7.47,12,Active,641
6543,1232,4,2,455000,13.2,4,Active,951
6544,1289,25,2,508000,13.31,2,Active,213
6545,1213,20,1,1967000,7.96,13,Active,190
6546,1258,20,1,3320000,8.55,8,Active,1014
6547,1018,13,2,178000,11.87,3,Closed,184
6548,1175,21,2,175000,12.63,1,Closed,93
6549,1417,17,2,915000,13.38,3,Closed,716
6550,1229,23,4,863000,9.73,4,Active,1002
6551,1226,25,1,710000,8.07,6,Active,1058
6552,1084,16,3,560000,10.62,6,Active,819
6553,1291,25,3,825000,9.52,4,Active,245
6554,1435,17,4,525000,9.02,5,Closed,705
6555,1370,6,5,356000,10.31,6,Default,50
6556,1246,3,1,2821000,9.86,11,Active,239
6557,1402,20,1,534000,7.94,11,Closed,319
6558,1110,24,3,708000,8.72,3,Active,562
6559,1254,4,4,441000,9.67,5,Active,760
6560,1088,8,1,2360000,8.7,13,Active,330
6561,1072,20,2,216000,11.57,1,Closed,242
6562,1381,9,4,280000,9.79,3,Active,609
6563,1030,22,4,147000,8.64,6,Closed,612
6564,1172,1,3,731000,9.14,1,Active,1023
6565,1309,13,1,2683000,9.12,10,Active,946
6566,1394,2,1,2754000,8.31,10,Closed,866
6567,1343,23,2,170000,13.98,1,Closed,155
6568,1436,10,1,1993000,7.86,10,Active,542
6569,1177,23,5,632000,11.16,6,Active,160
6570,1139,19,1,881000,9.48,10,Default,790
6571,1194,17,1,2179000,9.26,8,Active,489
6572,1186,24,1,880000,10.13,11,Closed,56
6573,1218,13,3,541000,9.14,4,Active,852
6574,1164,14,2,228000,11.48,4,Closed,869
6575,1161,11,3,464000,8.96,4,Active,966
6576,1431,10,5,803000,10.37,8,Active,683
6577,1013,7,2,476000,12.59,2,Default,216
6578,1296,10,1,938000,9.43,12,Closed,146
6579,1089,24,4,1294000,10.52,5,Active,124
6580,1324,1,4,583000,9.92,4,Closed,819
6581,1042,14,1,1194000,7.63,13,Active,332
6582,1403,3,1,1249000,8.74,11,Active,605
6583,1210,13,4,287000,10.4,7,Active,189
6584,1229,2,2,385000,11.21,3,Closed,144
6585,1350,17,2,232000,11.74,1,Active,830
6586,1275,21,5,1251000,10.78,7,Active,725
6587,1442,3,1,1692000,7.5,10,Active,849
6588,1279,15,3,472000,7.89,5,Active,832
6589,1251,8,1,1059000,7.73,10,Active,607
6590,1310,6,1,1769000,8.44,14,Closed,72
6591,1208,9,3,758000,9.33,4,Default,622
6592,1321,25,1,755000,7.82,13,Active,946
6593,1140,11,4,266000,9.3,7,Active,439
6594,1280,22,1,1529000,8.43,10,Closed,159
6595,1034,2,1,1309000,8.74,10,Closed,625
6596,1309,9,1,2490000,9.43,12,Closed,914
6597,1392,18,5,1564000,9.12,4,Closed,338
6598,1018,19,2,361000,11.19,2,Closed,755
6599,1057,22,1,2619000,9.2,10,Active,983
6600,1112,18,2,291000,12.86,3,Closed,676
6601,1005,5,3,804000,9.95,3,Closed,369
6602,1410,18,1,1378000,7.48,13,Active,627
6603,1414,12,5,2595000,10.71,10,Active,969
6604,1182,4,6,247000,9.44,3,Active,670
6605,1013,15,2,230000,10.75,4,Active,324
6606,1339,11,2,209000,12.25,3,Closed,790
6607,1285,19,5,484000,12.06,6,Active,827
6608,1259,5,2,273000,12.37,2,Closed,264
6609,1090,6,5,1037000,10.11,7,Active,450
6610,1104,13,1,563000,7.66,9,Active,549
6611,1379,23,2,195000,13.34,4,Active,65
6612,1186,10,6,125000,10.46,1,Active,426
6613,1250,24,1,718000,8.59,11,Closed,624
6614,1255,25,1,2631000,7.42,10,Closed,353
6615,1076,14,3,184000,8.56,3,Closed,945
6616,1386,4,6,93000,11.3,3,Active,580
6617,1459,20,1,1396000,7.76,10,Closed,1008
6618,1108,23,6,466000,10.26,2,Closed,136
6619,1156,12,3,431000,11.13,3,Active,1011
6620,1082,15,6,207000,10.8,2,Active,726
6621,1077,10,4,435000,9.52,5,Active,753
6622,1485,11,3,293000,9.15,1,Closed,310
6623,1470,9,4,749000,9.49,6,Closed,156
6624,1460,11,1,3597000,8.45,11,Active,962
6625,1258,2,6,50000,11.86,3,Closed,366
6626,1127,13,1,2349000,8.81,13,Active,1083
6627,1485,22,1,1704000,7.3,11,Active,338
6628,1391,8,3,479000,8.92,4,Active,472
6629,1282,21,1,1600000,8.23,10,Active,289
6630,1474,21,4,686000,8.87,3,Closed,374
6631,1088,8,4,703000,9.3,5,Active,347
6632,1204,1,1,845000,7.78,12,Active,633
6633,1016,6,1,1094000,8.2,12,Active,36
6634,1151,13,2,261000,12.55,5,Closed,725
6635,1424,9,5,286000,11.17,7,Active,459
6636,1254,6,5,1175000,9.78,8,Closed,891
6637,1188,15,1,1847000,8.09,11,Active,802
6638,1329,23,6,142000,10.5,1,Active,1027
6639,1032,16,1,1262000,8.33,11,Closed,6
6640,1271,4,2,243000,11.89,2,Active,613
6641,1485,17,1,1896000,8.46,10,Active,309
6642,1397,9,2,105000,12.87,1,Closed,359
6643,1005,12,3,457000,8.21,4,Active,958
6644,1459,22,2,182000,13.45,2,Closed,508
6645,1330,19,5,1240000,11.71,9,Active,465
6646,1308,20,3,641000,8.07,4,Active,676
6647,1333,12,1,2510000,9.24,10,Active,802
6648,1169,22,2,214000,13.64,1,Active,518
6649,1181,6,1,1371000,8.12,11,Active,999
6650,1366,12,3,652000,9.4,3,Active,384
6651,1178,9,2,763000,12.57,2,Closed,962
6652,1143,20,1,1209000,7.12,10,Active,490
6653,1362,5,1,958000,8.92,12,Active,539
6654,1248,21,5,912000,9.59,6,Default,551
6655,1127,3,3,1565000,9.47,2,Closed,608
